signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
present,0.7,minder_compressed.wav,minder,bab21.wav,traume_reversed.wav,talent_reversed.wav,,,,,0,176,176,176,,,m,0.57805104199997,Hit,1.3349496336523754,victor1,001,2025-11-13_13-47-52,
absent,0.2,SILENCE,NA,bab10.wav,rotte_reversed.wav,skuffe_reversed.wav,,,,,0,177,177,177,,,z,1.344461874999979,Correct Rejection,1.2560736861183526,victor1,001,2025-11-13_13-47-52,
absent,0.5,SILENCE,NA,bab8.wav,engel_reversed.wav,opstemt_reversed.wav,,,,,0,178,178,178,,,z,1.533491167000193,Correct Rejection,0.5056163414640271,victor1,001,2025-11-13_13-47-52,
absent,0.1,SILENCE,NA,bab13.wav,brutal_reversed.wav,røver_reversed.wav,,,,,0,179,179,179,,,z,1.4308800420001262,Correct Rejection,1.1727933649304836,victor1,001,2025-11-13_13-47-52,
present,0.7,nonne_compressed.wav,nonne,bab4.wav,blomstre_reversed.wav,borddug_reversed.wav,,,,,0,180,180,180,,,m,2.710123749999866,Hit,1.0246743134922456,victor1,001,2025-11-13_13-47-52,
present,0.5,himmel_compressed.wav,himmel,bab5.wav,glæde_reversed.wav,fedme_reversed.wav,,,,,0,181,181,181,,,m,0.8904902500000844,Hit,0.7847633990288138,victor1,001,2025-11-13_13-47-52,
absent,0.2,SILENCE,NA,bab4.wav,ønske_reversed.wav,kæle_reversed.wav,,,,,0,182,182,182,,,z,2.5238669170000776,Correct Rejection,0.9191938625711694,victor1,001,2025-11-13_13-47-52,
present,0.1,borddug_compressed.wav,borddug,bab8.wav,leder_reversed.wav,blodig_reversed.wav,,,,,0,183,183,183,,,m,0.6420322920000672,Hit,1.1626156186375205,victor1,001,2025-11-13_13-47-52,
present,0.3,blodig_compressed.wav,blodig,bab21.wav,himmel_reversed.wav,genstand_reversed.wav,,,,,0,184,184,184,,,m,0.8328408330000912,Hit,1.3161819044119552,victor1,001,2025-11-13_13-47-52,
absent,0.1,SILENCE,NA,bab15.wav,vandal_reversed.wav,illoyal_reversed.wav,,,,,0,185,185,185,,,z,2.631205915999999,Correct Rejection,1.0090111004526294,victor1,001,2025-11-13_13-47-52,
present,0.5,taxa_compressed.wav,taxa,bab5.wav,fiasko_reversed.wav,måned_reversed.wav,,,,,0,186,186,186,,,m,0.619103874999837,Hit,1.427731955143431,victor1,001,2025-11-13_13-47-52,
